sidoname,cityname,pm25value,pm10value,datetime,day,week
경북,경북,5.0,10.0,2022-03-17T23:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,5.0,12.0,2022-03-19T03:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,29.0,41.0,2022-03-23T18:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,43.0,67.0,2022-03-24T14:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,5.0,10.0,2022-03-26T12:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,5.0,11.0,2022-03-18T23:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,11.0,16.0,2022-03-20T16:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,26.0,39.0,2022-03-22T22:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,42.0,66.0,2022-03-25T13:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,23.0,41.0,2022-03-25T22:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
경북,경북,3.0,6.0,2022-03-18T07:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
경북,경북,6.0,12.0,2022-03-31T22:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,8.0,17.0,2022-03-31T16:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,7.0,19.0,2022-03-28T14:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,8.0,21.0,2022-03-28T17:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,8.0,19.0,2022-03-28T16:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,16.0,27.0,2022-03-31T01:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
경북,경북,20.0,36.0,2022-03-29T23:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,18.0,41.0,2022-03-30T15:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,22.0,55.0,2022-03-30T19:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,16.0,26.0,2022-03-31T14:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,9.0,24.0,2022-03-29T14:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,9.0,15.0,2022-03-31T04:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,16.0,24.0,2022-03-31T01:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,8.0,21.0,2022-03-29T13:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,17.0,29.0,2022-03-31T15:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,11.0,28.0,2022-03-28T19:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,12.0,24.0,2022-03-31T11:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,14.0,27.0,2022-03-29T22:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,24.0,52.0,2022-03-30T20:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,15.0,31.0,2022-03-30T12:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,9.0,24.0,2022-03-29T11:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,12.0,28.0,2022-03-29T01:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,16.0,45.0,2022-03-30T17:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,13.0,27.0,2022-03-30T01:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,25.0,44.0,2022-03-30T21:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,12.0,25.0,2022-03-30T03:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,10.0,24.0,2022-03-29T06:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,12.0,31.0,2022-03-28T13:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,21.0,52.0,2022-03-30T18:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,11.0,25.0,2022-03-29T17:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,16.0,32.0,2022-03-30T14:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,17.0,30.0,2022-03-31T07:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,10.0,26.0,2022-03-29T08:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,12.0,25.0,2022-03-29T03:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,9.0,20.0,2022-03-29T05:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,15.0,25.0,2022-03-31T12:00:00.000Z,2022-03-31T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,10.0,26.0,2022-03-28T21:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,8.0,23.0,2022-03-29T12:00:00.000Z,2022-03-29T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,16.0,29.0,2022-03-30T13:00:00.000Z,2022-03-30T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,13.0,35.0,2022-03-28T15:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,29.0,77.0,2022-03-04T15:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,9.0,30.0,2022-03-06T21:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,20.0,49.0,2022-03-17T06:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,21.0,43.0,2022-03-17T09:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,35.0,51.0,2022-03-25T03:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,8.0,24.0,2022-03-25T23:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,43.0,82.0,2022-03-03T18:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,42.0,93.0,2022-03-04T06:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,21.0,42.0,2022-03-27T01:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,32.0,75.0,2022-03-03T14:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,8.0,26.0,2022-03-06T23:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,8.0,15.0,2022-03-20T16:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,7.0,11.0,2022-03-22T02:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,26.0,36.0,2022-03-23T12:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,7.0,15.0,2022-02-23T23:00:00.000Z,2022-02-23T00:00:00.000Z,2022-02-21T00:00:00.000Z
제주,제주,17.0,33.0,2022-03-13T21:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,17.0,25.0,2022-03-14T17:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,7.0,14.0,2022-03-20T11:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,15.0,37.0,2022-03-08T06:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,30.0,71.0,2022-03-08T18:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,40.0,62.0,2022-03-24T10:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,11.0,28.0,2022-03-07T18:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,47.0,85.0,2022-03-09T17:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,9.0,21.0,2022-03-17T22:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,32.0,48.0,2022-03-23T08:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,17.0,47.0,2022-03-11T13:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,18.0,39.0,2022-03-17T16:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,14.0,51.0,2022-03-27T12:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,18.0,42.0,2022-03-11T14:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,13.0,19.0,2022-03-14T07:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,8.0,12.0,2022-03-22T03:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,12.0,33.0,2022-03-28T09:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,55.0,94.0,2022-03-09T08:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,12.0,23.0,2022-03-20T20:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,7.0,20.0,2022-03-08T01:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,16.0,40.0,2022-03-11T18:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,10.0,32.0,2022-03-08T10:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,9.0,31.0,2022-03-08T11:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,34.0,67.0,2022-03-08T21:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,17.0,42.0,2022-03-11T19:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,9.0,15.0,2022-03-20T08:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,24.0,34.0,2022-03-23T13:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,12.0,21.0,2022-02-24T11:00:00.000Z,2022-02-24T00:00:00.000Z,2022-02-21T00:00:00.000Z
제주,제주,22.0,45.0,2022-03-03T07:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,12.0,31.0,2022-03-07T15:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,22.0,36.0,2022-03-03T02:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,8.0,38.0,2022-03-06T15:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,32.0,49.0,2022-03-10T01:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,13.0,28.0,2022-03-13T18:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,15.0,36.0,2022-03-25T19:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,12.0,28.0,2022-03-26T15:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,36.0,95.0,2022-03-27T18:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,9.0,22.0,2022-03-02T16:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,15.0,36.0,2022-03-13T02:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,11.0,32.0,2022-03-27T08:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,21.0,42.0,2022-03-25T11:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,9.0,33.0,2022-03-06T19:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,40.0,65.0,2022-03-24T13:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,14.0,28.0,2022-03-02T23:00:00.000Z,2022-03-02T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,24.0,50.0,2022-03-10T12:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,8.0,16.0,2022-03-18T20:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,34.0,96.0,2022-03-04T13:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,11.0,16.0,2022-03-19T03:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,18.0,52.0,2022-03-16T20:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,16.0,33.0,2022-03-11T23:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,13.0,21.0,2022-03-14T10:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,14.0,22.0,2022-03-14T11:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,18.0,47.0,2022-03-11T10:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,8.0,12.0,2022-03-18T16:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,23.0,37.0,2022-03-03T03:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,7.0,19.0,2022-03-18T21:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,28.0,62.0,2022-03-04T20:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,7.0,13.0,2022-03-20T10:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,6.0,13.0,2022-03-18T05:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,5.0,13.0,2022-03-18T12:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,19.0,34.0,2022-02-25T12:00:00.000Z,2022-02-25T00:00:00.000Z,2022-02-21T00:00:00.000Z
제주,제주,43.0,76.0,2022-03-09T04:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,32.0,44.0,2022-03-19T13:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,11.0,34.0,2022-03-08T07:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,27.0,37.0,2022-03-23T15:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,4.0,10.0,2022-03-26T05:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,44.0,103.0,2022-03-04T12:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,13.0,36.0,2022-03-12T18:00:00.000Z,2022-03-12T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,20.0,30.0,2022-03-20T01:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,18.0,29.0,2022-03-22T10:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,24.0,34.0,2022-03-23T23:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,11.0,27.0,2022-03-28T11:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,30.0,79.0,2022-03-04T14:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,43.0,77.0,2022-03-09T03:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,61.0,102.0,2022-03-09T10:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,20.0,41.0,2022-03-11T17:00:00.000Z,2022-03-11T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,21.0,34.0,2022-03-22T17:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,55.0,83.0,2022-03-24T20:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,9.0,20.0,2022-03-26T13:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,8.0,15.0,2022-03-18T10:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,35.0,79.0,2022-03-03T15:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,30.0,43.0,2022-03-25T06:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,10.0,23.0,2022-03-28T05:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,30.0,56.0,2022-03-17T01:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,16.0,39.0,2022-03-27T04:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,23.0,37.0,2022-03-03T04:00:00.000Z,2022-03-03T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,27.0,44.0,2022-03-10T06:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,20.0,30.0,2022-03-19T11:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,8.0,48.0,2022-03-06T14:00:00.000Z,2022-03-06T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,8.0,20.0,2022-03-13T15:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,20.0,31.0,2022-03-22T12:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,23.0,53.0,2022-03-27T22:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,48.0,91.0,2022-03-04T07:00:00.000Z,2022-03-04T00:00:00.000Z,2022-02-28T00:00:00.000Z
제주,제주,15.0,46.0,2022-03-16T16:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,50.0,79.0,2022-03-09T21:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,62.0,100.0,2022-03-09T09:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,12.0,33.0,2022-03-25T20:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,17.0,35.0,2022-03-17T14:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,6.0,13.0,2022-03-20T14:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,26.0,39.0,2022-03-22T22:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,6.0,18.0,2022-03-07T05:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,21.0,33.0,2022-03-22T08:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,14.0,22.0,2022-03-14T12:00:00.000Z,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,19.0,46.0,2022-03-17T17:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,17.0,30.0,2022-03-19T16:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,32.0,43.0,2022-03-23T11:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,39.0,66.0,2022-03-24T11:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,28.0,55.0,2022-03-17T02:00:00.000Z,2022-03-17T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,31.0,44.0,2022-03-23T02:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,4.0,8.0,2022-03-26T04:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,23.0,51.0,2022-03-10T11:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,32.0,48.0,2022-03-10T04:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,45.0,75.0,2022-03-24T18:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,21.0,33.0,2022-03-22T09:00:00.000Z,2022-03-22T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,24.0,50.0,2022-03-26T20:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,10.0,18.0,2022-03-20T18:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,31.0,43.0,2022-03-23T21:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,40.0,69.0,2022-03-24T12:00:00.000Z,2022-03-24T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,6.0,18.0,2022-03-18T09:00:00.000Z,2022-03-18T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,9.0,16.0,2022-03-20T06:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,7.0,27.0,2022-03-25T22:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,6.0,19.0,2022-03-07T04:00:00.000Z,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,15.0,22.0,2022-03-20T21:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,11.0,32.0,2022-03-08T04:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,15.0,38.0,2022-03-27T23:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,9.0,25.0,2022-03-28T03:00:00.000Z,2022-03-28T00:00:00.000Z,2022-03-28T00:00:00.000Z
제주,제주,19.0,39.0,2022-03-15T12:00:00.000Z,2022-03-15T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,43.0,75.0,2022-03-09T02:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,20.0,35.0,2022-03-19T18:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,35.0,68.0,2022-03-08T22:00:00.000Z,2022-03-08T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,44.0,78.0,2022-03-09T18:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,10.0,25.0,2022-03-13T17:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,11.0,18.0,2022-03-20T04:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,37.0,52.0,2022-03-25T02:00:00.000Z,2022-03-25T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,29.0,49.0,2022-03-10T03:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,18.0,30.0,2022-03-20T02:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,32.0,50.0,2022-03-23T09:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,28.0,42.0,2022-03-23T20:00:00.000Z,2022-03-23T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,25.0,86.0,2022-03-27T16:00:00.000Z,2022-03-27T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,53.0,97.0,2022-03-09T13:00:00.000Z,2022-03-09T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,11.0,21.0,2022-03-26T08:00:00.000Z,2022-03-26T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,14.0,24.0,2022-03-20T23:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,30.0,61.0,2022-03-10T20:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,12.0,23.0,2022-03-21T13:00:00.000Z,2022-03-21T00:00:00.000Z,2022-03-21T00:00:00.000Z
제주,제주,8.0,15.0,2022-03-20T17:00:00.000Z,2022-03-20T00:00:00.000Z,2022-03-14T00:00:00.000Z
제주,제주,32.0,50.0,2022-03-10T02:00:00.000Z,2022-03-10T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,11.0,29.0,2022-03-13T10:00:00.000Z,2022-03-13T00:00:00.000Z,2022-03-07T00:00:00.000Z
제주,제주,19.0,32.0,2022-03-19T09:00:00.000Z,2022-03-19T00:00:00.000Z,2022-03-14T00:00:00.000Z
