sidoname,cityname,pm10value,pm25value,pop,datetime
부산,연제구,52,29,207144,2022-03-09T05:00:00.000Z
부산,영도구,54,27,110638,2022-03-09T05:00:00.000Z
부산,중구,53,34,40524,2022-03-09T05:00:00.000Z
부산,해운대구,51,28,396438,2022-03-09T05:00:00.000Z
부산,강서구,11,10,142918,2022-03-13T20:00:00.000Z
부산,금정구,9,7,228049,2022-03-13T20:00:00.000Z
부산,기장군,10,8,177125,2022-03-13T20:00:00.000Z
부산,남구,22,8,262069,2022-03-13T20:00:00.000Z
부산,동구,24,9,87679,2022-03-13T20:00:00.000Z
부산,동래구,11,8,266866,2022-03-13T20:00:00.000Z
부산,부산진구,24,13,353159,2022-03-13T20:00:00.000Z
부산,북구,18,14,283211,2022-03-13T20:00:00.000Z
부산,사상구,15,15,208298,2022-03-13T20:00:00.000Z
부산,사하구,19,13,306003,2022-03-13T20:00:00.000Z
부산,서구,21,10,105164,2022-03-13T20:00:00.000Z
부산,수영구,28,9,175095,2022-03-13T20:00:00.000Z
부산,연제구,14,10,207144,2022-03-13T20:00:00.000Z
부산,영도구,19,7,110638,2022-03-13T20:00:00.000Z
부산,중구,20,14,40524,2022-03-13T20:00:00.000Z
부산,해운대구,21,10,396438,2022-03-13T20:00:00.000Z
부산,강서구,38,18,142918,2022-03-13T11:00:00.000Z
부산,금정구,33,17,228049,2022-03-13T11:00:00.000Z
부산,기장군,34,17,177125,2022-03-13T11:00:00.000Z
부산,남구,38,18,262069,2022-03-13T11:00:00.000Z
부산,동구,54,19,87679,2022-03-13T11:00:00.000Z
부산,동래구,37,22,266866,2022-03-13T11:00:00.000Z
부산,부산진구,37,18,353159,2022-03-13T11:00:00.000Z
부산,북구,36,18,283211,2022-03-13T11:00:00.000Z
부산,사상구,39,21,208298,2022-03-13T11:00:00.000Z
부산,사하구,38,22,306003,2022-03-13T11:00:00.000Z
부산,서구,45,21,105164,2022-03-13T11:00:00.000Z
부산,수영구,41,15,175095,2022-03-13T11:00:00.000Z
부산,연제구,41,22,207144,2022-03-13T11:00:00.000Z
부산,영도구,32,14,110638,2022-03-13T11:00:00.000Z
부산,중구,42,20,40524,2022-03-13T11:00:00.000Z
부산,해운대구,39,20,396438,2022-03-13T11:00:00.000Z
부산,강서구,11,8,142918,2022-03-14T12:00:00.000Z
부산,금정구,14,6,228049,2022-03-14T12:00:00.000Z
부산,기장군,22,9,177125,2022-03-14T12:00:00.000Z
부산,남구,17,7,262069,2022-03-14T12:00:00.000Z
부산,동구,27,12,87679,2022-03-14T12:00:00.000Z
부산,동래구,21,8,266866,2022-03-14T12:00:00.000Z
부산,부산진구,18,8,353159,2022-03-14T12:00:00.000Z
부산,북구,13,7,283211,2022-03-14T12:00:00.000Z
부산,사상구,23,9,208298,2022-03-14T12:00:00.000Z
부산,사하구,17,9,306003,2022-03-14T12:00:00.000Z
부산,서구,19,7,105164,2022-03-14T12:00:00.000Z
부산,수영구,17,7,175095,2022-03-14T12:00:00.000Z
부산,연제구,19,10,207144,2022-03-14T12:00:00.000Z
부산,영도구,19,7,110638,2022-03-14T12:00:00.000Z
부산,중구,14,7,40524,2022-03-14T12:00:00.000Z
부산,해운대구,22,11,396438,2022-03-14T12:00:00.000Z
부산,강서구,71,45,142918,2022-03-09T17:00:00.000Z
부산,금정구,66,39,228049,2022-03-09T17:00:00.000Z
부산,기장군,71,39,177125,2022-03-09T17:00:00.000Z
부산,남구,66,37,262069,2022-03-09T17:00:00.000Z
부산,동구,85,37,87679,2022-03-09T17:00:00.000Z
부산,동래구,63,43,266866,2022-03-09T17:00:00.000Z
부산,부산진구,86,40,353159,2022-03-09T17:00:00.000Z
부산,북구,76,44,283211,2022-03-09T17:00:00.000Z
부산,사상구,72,48,208298,2022-03-09T17:00:00.000Z
부산,사하구,93,46,306003,2022-03-09T17:00:00.000Z
부산,서구,79,47,105164,2022-03-09T17:00:00.000Z
부산,수영구,78,39,175095,2022-03-09T17:00:00.000Z
부산,연제구,67,41,207144,2022-03-09T17:00:00.000Z
부산,영도구,71,36,110638,2022-03-09T17:00:00.000Z
부산,중구,63,40,40524,2022-03-09T17:00:00.000Z
부산,해운대구,68,37,396438,2022-03-09T17:00:00.000Z
부산,강서구,21,21,142918,2022-03-14T03:00:00.000Z
부산,금정구,15,13,228049,2022-03-14T03:00:00.000Z
부산,기장군,15,12,177125,2022-03-14T03:00:00.000Z
부산,남구,16,12,262069,2022-03-14T03:00:00.000Z
부산,동구,25,12,87679,2022-03-14T03:00:00.000Z
부산,동래구,22,13,266866,2022-03-14T03:00:00.000Z
부산,부산진구,22,20,353159,2022-03-14T03:00:00.000Z
부산,북구,20,20,283211,2022-03-14T03:00:00.000Z
부산,사상구,22,15,208298,2022-03-14T03:00:00.000Z
부산,사하구,22,20,306003,2022-03-14T03:00:00.000Z
부산,서구,27,12,105164,2022-03-14T03:00:00.000Z
부산,수영구,22,11,175095,2022-03-14T03:00:00.000Z
부산,연제구,18,null,207144,2022-03-14T03:00:00.000Z
부산,영도구,15,8,110638,2022-03-14T03:00:00.000Z
부산,중구,15,10,40524,2022-03-14T03:00:00.000Z
부산,해운대구,17,10,396438,2022-03-14T03:00:00.000Z
부산,강서구,32,18,142918,2022-03-12T20:00:00.000Z
부산,금정구,27,14,228049,2022-03-12T20:00:00.000Z
부산,기장군,31,15,177125,2022-03-12T20:00:00.000Z
부산,남구,35,16,262069,2022-03-12T20:00:00.000Z
부산,동구,40,14,87679,2022-03-12T20:00:00.000Z
부산,동래구,28,15,266866,2022-03-12T20:00:00.000Z
부산,부산진구,33,18,353159,2022-03-12T20:00:00.000Z
부산,북구,37,19,283211,2022-03-12T20:00:00.000Z
부산,사상구,32,18,208298,2022-03-12T20:00:00.000Z
부산,사하구,32,23,306003,2022-03-12T20:00:00.000Z
부산,서구,35,18,105164,2022-03-12T20:00:00.000Z
부산,수영구,35,15,175095,2022-03-12T20:00:00.000Z
부산,연제구,29,14,207144,2022-03-12T20:00:00.000Z
부산,영도구,22,12,110638,2022-03-12T20:00:00.000Z
부산,중구,34,20,40524,2022-03-12T20:00:00.000Z
부산,해운대구,38,16,396438,2022-03-12T20:00:00.000Z
부산,강서구,62,40,142918,2022-03-10T14:00:00.000Z
부산,금정구,62,32,228049,2022-03-10T14:00:00.000Z
부산,기장군,68,40,177125,2022-03-10T14:00:00.000Z
부산,남구,64,32,262069,2022-03-10T14:00:00.000Z
부산,동구,77,40,87679,2022-03-10T14:00:00.000Z
부산,동래구,64,42,266866,2022-03-10T14:00:00.000Z
부산,부산진구,81,36,353159,2022-03-10T14:00:00.000Z
부산,북구,64,37,283211,2022-03-10T14:00:00.000Z
부산,사상구,88,44,208298,2022-03-10T14:00:00.000Z
부산,사하구,67,44,306003,2022-03-10T14:00:00.000Z
부산,서구,79,42,105164,2022-03-10T14:00:00.000Z
부산,수영구,73,32,175095,2022-03-10T14:00:00.000Z
부산,연제구,64,33,207144,2022-03-10T14:00:00.000Z
부산,영도구,62,31,110638,2022-03-10T14:00:00.000Z
부산,중구,60,32,40524,2022-03-10T14:00:00.000Z
부산,해운대구,65,29,396438,2022-03-10T14:00:00.000Z
부산,강서구,48,23,142918,2022-03-17T12:00:00.000Z
부산,금정구,40,22,228049,2022-03-17T12:00:00.000Z
부산,기장군,35,20,177125,2022-03-17T12:00:00.000Z
부산,남구,44,18,262069,2022-03-17T12:00:00.000Z
부산,동구,53,17,87679,2022-03-17T12:00:00.000Z
부산,동래구,40,27,266866,2022-03-17T12:00:00.000Z
부산,부산진구,47,23,353159,2022-03-17T12:00:00.000Z
부산,북구,41,21,283211,2022-03-17T12:00:00.000Z
부산,사상구,47,24,208298,2022-03-17T12:00:00.000Z
부산,사하구,53,25,306003,2022-03-17T12:00:00.000Z
부산,서구,53,18,105164,2022-03-17T12:00:00.000Z
부산,수영구,42,17,175095,2022-03-17T12:00:00.000Z
부산,연제구,44,21,207144,2022-03-17T12:00:00.000Z
부산,영도구,39,17,110638,2022-03-17T12:00:00.000Z
부산,중구,null,null,40524,2022-03-17T12:00:00.000Z
부산,해운대구,40,18,396438,2022-03-17T12:00:00.000Z
부산,강서구,42,18,142918,2022-03-17T14:00:00.000Z
부산,금정구,32,15,228049,2022-03-17T14:00:00.000Z
부산,기장군,27,13,177125,2022-03-17T14:00:00.000Z
부산,남구,29,13,262069,2022-03-17T14:00:00.000Z
부산,동구,39,9,87679,2022-03-17T14:00:00.000Z
부산,동래구,32,18,266866,2022-03-17T14:00:00.000Z
부산,부산진구,38,16,353159,2022-03-17T14:00:00.000Z
부산,북구,36,18,283211,2022-03-17T14:00:00.000Z
부산,사상구,39,15,208298,2022-03-17T14:00:00.000Z
부산,사하구,43,17,306003,2022-03-17T14:00:00.000Z
부산,서구,41,16,105164,2022-03-17T14:00:00.000Z
부산,수영구,37,12,175095,2022-03-17T14:00:00.000Z
부산,연제구,35,12,207144,2022-03-17T14:00:00.000Z
부산,영도구,24,12,110638,2022-03-17T14:00:00.000Z
부산,중구,36,16,40524,2022-03-17T14:00:00.000Z
부산,해운대구,32,15,396438,2022-03-17T14:00:00.000Z
부산,강서구,11,8,142918,2022-03-19T15:00:00.000Z
부산,금정구,10,6,228049,2022-03-19T15:00:00.000Z
부산,기장군,12,7,177125,2022-03-19T15:00:00.000Z
부산,남구,21,10,262069,2022-03-19T15:00:00.000Z
부산,동구,15,13,87679,2022-03-19T15:00:00.000Z
부산,동래구,14,13,266866,2022-03-19T15:00:00.000Z
부산,부산진구,20,15,353159,2022-03-19T15:00:00.000Z
부산,북구,15,8,283211,2022-03-19T15:00:00.000Z
부산,사상구,19,14,208298,2022-03-19T15:00:00.000Z
부산,사하구,18,13,306003,2022-03-19T15:00:00.000Z
부산,서구,25,14,105164,2022-03-19T15:00:00.000Z
부산,수영구,15,10,175095,2022-03-19T15:00:00.000Z
부산,연제구,11,null,207144,2022-03-19T15:00:00.000Z
부산,영도구,10,8,110638,2022-03-19T15:00:00.000Z
부산,중구,13,null,40524,2022-03-19T15:00:00.000Z
부산,해운대구,9,9,396438,2022-03-19T15:00:00.000Z
부산,강서구,64,42,142918,2022-03-09T14:00:00.000Z
부산,금정구,83,53,228049,2022-03-09T14:00:00.000Z
부산,기장군,83,49,177125,2022-03-09T14:00:00.000Z
부산,남구,86,54,262069,2022-03-09T14:00:00.000Z
부산,동구,102,51,87679,2022-03-09T14:00:00.000Z
부산,동래구,85,66,266866,2022-03-09T14:00:00.000Z
부산,부산진구,101,55,353159,2022-03-09T14:00:00.000Z
부산,북구,63,34,283211,2022-03-09T14:00:00.000Z
부산,사상구,70,43,208298,2022-03-09T14:00:00.000Z
부산,사하구,73,45,306003,2022-03-09T14:00:00.000Z
부산,서구,82,55,105164,2022-03-09T14:00:00.000Z
부산,수영구,99,54,175095,2022-03-09T14:00:00.000Z
부산,연제구,84,59,207144,2022-03-09T14:00:00.000Z
부산,영도구,89,55,110638,2022-03-09T14:00:00.000Z
부산,중구,77,51,40524,2022-03-09T14:00:00.000Z
부산,해운대구,87,52,396438,2022-03-09T14:00:00.000Z
부산,강서구,30,16,142918,2022-03-13T08:00:00.000Z
부산,금정구,29,16,228049,2022-03-13T08:00:00.000Z
부산,기장군,30,21,177125,2022-03-13T08:00:00.000Z
부산,남구,34,14,262069,2022-03-13T08:00:00.000Z
부산,동구,41,17,87679,2022-03-13T08:00:00.000Z
부산,동래구,35,19,266866,2022-03-13T08:00:00.000Z
부산,부산진구,34,16,353159,2022-03-13T08:00:00.000Z
부산,북구,34,17,283211,2022-03-13T08:00:00.000Z
부산,사상구,36,20,208298,2022-03-13T08:00:00.000Z
부산,사하구,34,19,306003,2022-03-13T08:00:00.000Z
부산,서구,39,17,105164,2022-03-13T08:00:00.000Z
부산,수영구,35,15,175095,2022-03-13T08:00:00.000Z
부산,연제구,30,17,207144,2022-03-13T08:00:00.000Z
부산,영도구,27,13,110638,2022-03-13T08:00:00.000Z
부산,중구,29,14,40524,2022-03-13T08:00:00.000Z
부산,해운대구,37,18,396438,2022-03-13T08:00:00.000Z
부산,강서구,23,21,142918,2022-03-14T04:00:00.000Z
부산,금정구,9,8,228049,2022-03-14T04:00:00.000Z
부산,기장군,12,11,177125,2022-03-14T04:00:00.000Z
부산,남구,15,9,262069,2022-03-14T04:00:00.000Z
부산,동구,19,15,87679,2022-03-14T04:00:00.000Z
부산,동래구,16,13,266866,2022-03-14T04:00:00.000Z
부산,부산진구,17,16,353159,2022-03-14T04:00:00.000Z
부산,북구,17,14,283211,2022-03-14T04:00:00.000Z
부산,사상구,22,18,208298,2022-03-14T04:00:00.000Z
부산,사하구,16,13,306003,2022-03-14T04:00:00.000Z
부산,서구,17,13,105164,2022-03-14T04:00:00.000Z
부산,수영구,21,12,175095,2022-03-14T04:00:00.000Z
부산,연제구,17,16,207144,2022-03-14T04:00:00.000Z
부산,영도구,14,7,110638,2022-03-14T04:00:00.000Z
부산,중구,17,13,40524,2022-03-14T04:00:00.000Z
부산,해운대구,15,6,396438,2022-03-14T04:00:00.000Z
부산,강서구,30,19,142918,2022-03-12T21:00:00.000Z
부산,금정구,29,14,228049,2022-03-12T21:00:00.000Z
부산,기장군,26,15,177125,2022-03-12T21:00:00.000Z
부산,남구,28,17,262069,2022-03-12T21:00:00.000Z
부산,동구,35,14,87679,2022-03-12T21:00:00.000Z
부산,동래구,30,18,266866,2022-03-12T21:00:00.000Z
부산,부산진구,36,17,353159,2022-03-12T21:00:00.000Z
부산,북구,36,19,283211,2022-03-12T21:00:00.000Z
부산,사상구,31,20,208298,2022-03-12T21:00:00.000Z
부산,사하구,34,24,306003,2022-03-12T21:00:00.000Z
부산,서구,39,15,105164,2022-03-12T21:00:00.000Z
부산,수영구,34,15,175095,2022-03-12T21:00:00.000Z
부산,연제구,29,18,207144,2022-03-12T21:00:00.000Z
부산,영도구,18,9,110638,2022-03-12T21:00:00.000Z
부산,중구,27,24,40524,2022-03-12T21:00:00.000Z
부산,해운대구,34,18,396438,2022-03-12T21:00:00.000Z
부산,강서구,11,12,142918,2022-03-19T13:00:00.000Z
부산,금정구,8,5,228049,2022-03-19T13:00:00.000Z
부산,기장군,7,7,177125,2022-03-19T13:00:00.000Z
부산,남구,11,8,262069,2022-03-19T13:00:00.000Z
부산,동구,10,8,87679,2022-03-19T13:00:00.000Z
부산,동래구,10,7,266866,2022-03-19T13:00:00.000Z
부산,부산진구,18,14,353159,2022-03-19T13:00:00.000Z
부산,북구,9,8,283211,2022-03-19T13:00:00.000Z
부산,사상구,16,14,208298,2022-03-19T13:00:00.000Z
부산,사하구,21,16,306003,2022-03-19T13:00:00.000Z
부산,서구,22,7,105164,2022-03-19T13:00:00.000Z
부산,수영구,20,11,175095,2022-03-19T13:00:00.000Z
부산,연제구,12,null,207144,2022-03-19T13:00:00.000Z
부산,영도구,8,6,110638,2022-03-19T13:00:00.000Z
부산,중구,6,null,40524,2022-03-19T13:00:00.000Z
부산,해운대구,8,5,396438,2022-03-19T13:00:00.000Z
부산,강서구,72,46,142918,2022-03-09T09:00:00.000Z
부산,금정구,54,33,228049,2022-03-09T09:00:00.000Z
부산,기장군,64,38,177125,2022-03-09T09:00:00.000Z
부산,남구,64,39,262069,2022-03-09T09:00:00.000Z
부산,동구,78,37,87679,2022-03-09T09:00:00.000Z
부산,동래구,61,40,266866,2022-03-09T09:00:00.000Z
부산,부산진구,72,42,353159,2022-03-09T09:00:00.000Z
부산,북구,70,41,283211,2022-03-09T09:00:00.000Z
부산,사상구,117,70,208298,2022-03-09T09:00:00.000Z
부산,사하구,82,49,306003,2022-03-09T09:00:00.000Z
부산,서구,73,44,105164,2022-03-09T09:00:00.000Z
부산,수영구,63,31,175095,2022-03-09T09:00:00.000Z
부산,연제구,55,36,207144,2022-03-09T09:00:00.000Z
부산,영도구,65,35,110638,2022-03-09T09:00:00.000Z
부산,중구,69,35,40524,2022-03-09T09:00:00.000Z
부산,해운대구,58,32,396438,2022-03-09T09:00:00.000Z
부산,강서구,27,17,142918,2022-02-24T11:00:00.000Z
부산,금정구,21,10,228049,2022-02-24T11:00:00.000Z
부산,기장군,22,12,177125,2022-02-24T11:00:00.000Z
부산,남구,22,11,262069,2022-02-24T11:00:00.000Z
부산,동구,30,15,87679,2022-02-24T11:00:00.000Z
부산,동래구,18,14,266866,2022-02-24T11:00:00.000Z
부산,부산진구,34,20,353159,2022-02-24T11:00:00.000Z
부산,북구,26,14,283211,2022-02-24T11:00:00.000Z
부산,사상구,34,19,208298,2022-02-24T11:00:00.000Z
부산,사하구,43,17,306003,2022-02-24T11:00:00.000Z
부산,서구,29,16,105164,2022-02-24T11:00:00.000Z
부산,수영구,21,12,175095,2022-02-24T11:00:00.000Z
부산,연제구,24,15,207144,2022-02-24T11:00:00.000Z
부산,영도구,26,11,110638,2022-02-24T11:00:00.000Z
부산,중구,21,12,40524,2022-02-24T11:00:00.000Z
부산,해운대구,19,13,396438,2022-02-24T11:00:00.000Z
부산,강서구,59,26,142918,2022-03-17T10:00:00.000Z
부산,금정구,47,23,228049,2022-03-17T10:00:00.000Z
부산,기장군,44,20,177125,2022-03-17T10:00:00.000Z
부산,남구,48,21,262069,2022-03-17T10:00:00.000Z
부산,동구,74,20,87679,2022-03-17T10:00:00.000Z
부산,동래구,48,20,266866,2022-03-17T10:00:00.000Z
부산,부산진구,57,25,353159,2022-03-17T10:00:00.000Z
부산,북구,53,25,283211,2022-03-17T10:00:00.000Z
부산,사상구,56,25,208298,2022-03-17T10:00:00.000Z
부산,사하구,61,27,306003,2022-03-17T10:00:00.000Z
부산,서구,60,24,105164,2022-03-17T10:00:00.000Z
부산,수영구,55,24,175095,2022-03-17T10:00:00.000Z
부산,연제구,49,26,207144,2022-03-17T10:00:00.000Z
부산,영도구,45,18,110638,2022-03-17T10:00:00.000Z
부산,중구,53,27,40524,2022-03-17T10:00:00.000Z
부산,해운대구,50,21,396438,2022-03-17T10:00:00.000Z
부산,강서구,64,33,142918,2022-03-17T09:00:00.000Z
부산,금정구,58,24,228049,2022-03-17T09:00:00.000Z
부산,기장군,52,25,177125,2022-03-17T09:00:00.000Z
부산,남구,58,26,262069,2022-03-17T09:00:00.000Z
부산,동구,69,26,87679,2022-03-17T09:00:00.000Z
부산,동래구,59,30,266866,2022-03-17T09:00:00.000Z
부산,부산진구,61,28,353159,2022-03-17T09:00:00.000Z
부산,북구,57,24,283211,2022-03-17T09:00:00.000Z
부산,사상구,57,26,208298,2022-03-17T09:00:00.000Z
부산,사하구,56,30,306003,2022-03-17T09:00:00.000Z
부산,서구,64,27,105164,2022-03-17T09:00:00.000Z
부산,수영구,62,22,175095,2022-03-17T09:00:00.000Z
부산,연제구,59,28,207144,2022-03-17T09:00:00.000Z
부산,영도구,53,20,110638,2022-03-17T09:00:00.000Z
부산,중구,52,23,40524,2022-03-17T09:00:00.000Z
부산,해운대구,56,22,396438,2022-03-17T09:00:00.000Z
부산,강서구,10,9,142918,2022-03-19T14:00:00.000Z
부산,금정구,8,6,228049,2022-03-19T14:00:00.000Z
부산,기장군,7,6,177125,2022-03-19T14:00:00.000Z
부산,남구,9,9,262069,2022-03-19T14:00:00.000Z
부산,동구,11,11,87679,2022-03-19T14:00:00.000Z
부산,동래구,10,9,266866,2022-03-19T14:00:00.000Z
부산,부산진구,20,16,353159,2022-03-19T14:00:00.000Z
부산,북구,10,6,283211,2022-03-19T14:00:00.000Z
부산,사상구,15,12,208298,2022-03-19T14:00:00.000Z
부산,사하구,12,12,306003,2022-03-19T14:00:00.000Z
부산,서구,20,11,105164,2022-03-19T14:00:00.000Z
부산,수영구,14,11,175095,2022-03-19T14:00:00.000Z
부산,연제구,8,null,207144,2022-03-19T14:00:00.000Z
부산,영도구,12,7,110638,2022-03-19T14:00:00.000Z
부산,중구,9,null,40524,2022-03-19T14:00:00.000Z
부산,해운대구,9,7,396438,2022-03-19T14:00:00.000Z
부산,강서구,32,17,142918,2022-03-13T10:00:00.000Z
부산,금정구,28,15,228049,2022-03-13T10:00:00.000Z
부산,기장군,27,20,177125,2022-03-13T10:00:00.000Z
부산,남구,37,19,262069,2022-03-13T10:00:00.000Z
부산,동구,41,15,87679,2022-03-13T10:00:00.000Z
부산,동래구,31,19,266866,2022-03-13T10:00:00.000Z
부산,부산진구,38,18,353159,2022-03-13T10:00:00.000Z
부산,북구,31,19,283211,2022-03-13T10:00:00.000Z
부산,사상구,39,23,208298,2022-03-13T10:00:00.000Z
부산,사하구,38,18,306003,2022-03-13T10:00:00.000Z
부산,서구,39,15,105164,2022-03-13T10:00:00.000Z
부산,수영구,41,16,175095,2022-03-13T10:00:00.000Z
부산,연제구,34,22,207144,2022-03-13T10:00:00.000Z
부산,영도구,30,13,110638,2022-03-13T10:00:00.000Z
부산,중구,35,19,40524,2022-03-13T10:00:00.000Z
부산,해운대구,37,18,396438,2022-03-13T10:00:00.000Z
부산,강서구,29,19,142918,2022-03-12T18:00:00.000Z
부산,금정구,37,21,228049,2022-03-12T18:00:00.000Z
부산,기장군,52,28,177125,2022-03-12T18:00:00.000Z
부산,남구,38,17,262069,2022-03-12T18:00:00.000Z
부산,동구,56,23,87679,2022-03-12T18:00:00.000Z
부산,동래구,40,25,266866,2022-03-12T18:00:00.000Z
부산,부산진구,38,20,353159,2022-03-12T18:00:00.000Z
부산,북구,41,19,283211,2022-03-12T18:00:00.000Z
부산,사상구,35,17,208298,2022-03-12T18:00:00.000Z
부산,사하구,34,20,306003,2022-03-12T18:00:00.000Z
부산,서구,46,19,105164,2022-03-12T18:00:00.000Z
부산,수영구,49,25,175095,2022-03-12T18:00:00.000Z
부산,연제구,43,21,207144,2022-03-12T18:00:00.000Z
부산,영도구,27,13,110638,2022-03-12T18:00:00.000Z
부산,중구,33,23,40524,2022-03-12T18:00:00.000Z
부산,해운대구,39,23,396438,2022-03-12T18:00:00.000Z
부산,강서구,60,42,142918,2022-02-26T15:00:00.000Z
부산,금정구,73,48,228049,2022-02-26T15:00:00.000Z
부산,기장군,73,51,177125,2022-02-26T15:00:00.000Z
부산,남구,72,43,262069,2022-02-26T15:00:00.000Z
부산,동구,81,40,87679,2022-02-26T15:00:00.000Z
부산,동래구,67,54,266866,2022-02-26T15:00:00.000Z
부산,부산진구,82,47,353159,2022-02-26T15:00:00.000Z
부산,북구,78,44,283211,2022-02-26T15:00:00.000Z
부산,사상구,66,48,208298,2022-02-26T15:00:00.000Z
부산,사하구,65,47,306003,2022-02-26T15:00:00.000Z
부산,서구,76,48,105164,2022-02-26T15:00:00.000Z
부산,수영구,74,44,175095,2022-02-26T15:00:00.000Z
부산,연제구,71,46,207144,2022-02-26T15:00:00.000Z
부산,영도구,61,39,110638,2022-02-26T15:00:00.000Z
부산,중구,63,47,40524,2022-02-26T15:00:00.000Z
부산,해운대구,77,50,396438,2022-02-26T15:00:00.000Z
부산,강서구,11,12,142918,2022-03-14T05:00:00.000Z
부산,금정구,8,7,228049,2022-03-14T05:00:00.000Z
부산,기장군,9,9,177125,2022-03-14T05:00:00.000Z
부산,남구,17,12,262069,2022-03-14T05:00:00.000Z
부산,동구,18,11,87679,2022-03-14T05:00:00.000Z
